passport_id,Origin,Destination,Requirement
PASS8f10eb,Madagascar,Haiti,Visa Free
PASS62cbba,Madagascar,Honduras,Visa Free
PASSc46e33,Madagascar,Hong Kong (SAR China),Visa Free
PASS152c93,Madagascar,Hungary,Visa Required
PASS1a0afd,Madagascar,Iceland,Visa Required
PASSd5c806,Madagascar,India,Visa Required
PASS8a1f95,Madagascar,Indonesia,Visa Required
PASSd4e528,Madagascar,Iran,Visa Free
PASS89db3a,Madagascar,Iraq,Visa Required
PASSadaeff,Madagascar,Ireland,Visa Required
PASS53c3f8,Madagascar,Israel,Visa Required
PASS620e80,Madagascar,Italy,Visa Required
PASSff69ed,Madagascar,Jamaica,Visa Required
PASS7aeaab,Madagascar,Japan,Visa Required
PASS472bf9,Madagascar,Jordan,Visa Required
PASS563349,Madagascar,Kazakhstan,Visa Required
PASS64f169,Madagascar,Kenya,Visa Free
PASS68aef3,Madagascar,Kiribati,Visa Required
PASS63f11e,Madagascar,Kosovo,Visa Required
PASS322e80,Madagascar,Kuwait,Visa Required
PASS1357de,Madagascar,Kyrgyzstan,Visa Required
PASSb4286e,Madagascar,Laos,Visa Free
PASSb7acaa,Madagascar,Latvia,Visa Required
PASSd8da6e,Madagascar,Lebanon,Visa Required
PASS0dbdbd,Madagascar,Lesotho,Visa Free
PASS8ee384,Madagascar,Liberia,Visa Required
PASS0d6bea,Madagascar,Libya,Visa Required
PASS1e608e,Madagascar,Liechtenstein,Visa Required
PASS0270f9,Madagascar,Lithuania,Visa Required
PASS96dda4,Madagascar,Luxembourg,Visa Required
PASS1bc0ea,Madagascar,Macao (SAR China),Visa Free
PASS0c541c,Madagascar,Malawi,Visa Free
PASS4124c6,Madagascar,Malaysia,Visa Free
PASS76ed45,Madagascar,Maldives,Visa Free
PASS24ca7a,Madagascar,Mali,Visa Required
PASSca66d7,Madagascar,Malta,Visa Required
PASS1e9711,Madagascar,Marshall Islands,Visa Required
PASS63ec12,Madagascar,Mauritania,Visa Required
PASS263d71,Madagascar,Mauritius,Visa Free
PASS6c4cf9,Madagascar,Mayotte,Visa Required
PASS5846d5,Madagascar,Mexico,Visa Required
PASSf2efcb,Madagascar,Micronesia,Visa Free
PASS1df956,Madagascar,Moldova,Visa Required
PASS47057f,Madagascar,Monaco,Visa Required
PASS83573e,Madagascar,Mongolia,Visa Required
PASS0d2bf6,Madagascar,Montenegro,Visa Required
PASS0e967c,Madagascar,Montserrat,Visa Required
PASS53b255,Madagascar,Morocco,Visa Required
PASSdaf4ae,Madagascar,Mozambique,Visa Free
PASS0d9a16,Madagascar,Myanmar,Visa Required
PASSf1b865,Madagascar,Namibia,Visa Free
PASSe1d580,Madagascar,Nauru,Visa Required
PASS9e40dd,Madagascar,Nepal,Visa Free
PASS2d7fbf,Madagascar,Netherlands,Visa Required
PASS6bb616,Madagascar,New Caledonia,Visa Required
PASS83be2b,Madagascar,New Zealand,Visa Required
PASSbceb76,Madagascar,Nicaragua,Visa Free
PASSaf4328,Madagascar,Niger,Visa Required
PASSa6aad7,Madagascar,Nigeria,Visa Free
PASS943476,Madagascar,Niue,Visa Free
PASS955178,Madagascar,North Korea,Visa Required
PASSe88e3e,Madagascar,North Macedonia,Visa Required
PASS70c221,Madagascar,Northern Mariana Islands,Visa Required
PASS34ebf8,Madagascar,Norway,Visa Required
PASSd6072a,Madagascar,Oman,Visa Required
PASS486ec5,Madagascar,Pakistan,Visa Required
PASS050c3d,Madagascar,Palau Islands,Visa Free
PASS561446,Madagascar,Palestinian Territory,Visa Required
PASSe2f9de,Madagascar,Panama,Visa Free
PASSf4b2d4,Madagascar,Papua New Guinea,Visa Required
PASS36d8f9,Madagascar,Paraguay,Visa Required
PASSeaa720,Madagascar,Peru,Visa Required
PASS16f654,Madagascar,Philippines,Visa Free
PASS57e97e,Madagascar,Poland,Visa Required
PASS17c00f,Madagascar,Portugal,Visa Required
PASS3a16ca,Madagascar,Puerto Rico,Visa Required
PASSf3cefb,Madagascar,Qatar,Visa Required
PASSdcf915,Madagascar,Reunion,Visa Required
PASSb48f06,Madagascar,Romania,Visa Required
PASSc2e92a,Madagascar,Russian Federation,Visa Required
PASS2e4ec9,Madagascar,Rwanda,Visa Free
PASS2bf6c5,Madagascar,Samoa,Visa Free
PASS6e73b0,Madagascar,San Marino,Visa Required
PASS610b33,Madagascar,Sao Tome and Principe,Visa Required
PASS141f76,Madagascar,Saudi Arabia,Visa Required
PASS1ce62d,Madagascar,Senegal,Visa Free
PASS5bed99,Madagascar,Serbia,Visa Required
PASS89b8e0,Madagascar,Seychelles,Visa Free
PASSd58007,Madagascar,Sierra Leone,Visa Required
PASSfe4fb6,Madagascar,Singapore,Visa Free
PASS15a178,Madagascar,Slovakia,Visa Required
PASS9be290,Madagascar,Slovenia,Visa Required
PASSa0d8a0,Madagascar,Solomon Islands,Visa Required
PASSe0144b,Madagascar,Somalia,Visa Free
PASS3f47e8,Madagascar,South Africa,Visa Free
PASS456e7b,Madagascar,South Korea,Visa Required
PASScf0830,Madagascar,South Sudan,Visa Required
PASS8a6fa3,Madagascar,Spain,Visa Required
PASS3cd32b,Madagascar,Sri Lanka,Visa Free
PASS273aa3,Madagascar,St. Helena,Visa Required
PASSbb73e5,Madagascar,St. Kitts and Nevis,Visa Required
PASS6e4655,Madagascar,St. Lucia,Visa Free
PASS31958d,Madagascar,St. Maarten,Visa Required
PASSd4bb15,Madagascar,St. Vincent and the Grenadines,Visa Free
PASS4356cd,Madagascar,Sudan,Visa Required
PASS2e7f50,Madagascar,Suriname,Visa Free
PASSbce589,Madagascar,Sweden,Visa Required
PASSb98691,Madagascar,Switzerland,Visa Required
PASSe5ff6f,Madagascar,Syria,Visa Required
PASS9cdace,Madagascar,Taiwan (Chinese Taipei),Visa Required
PASS739d95,Madagascar,Tajikistan,Visa Required
PASS1fdbe3,Madagascar,Tanzania,Visa Free
PASS5179ce,Madagascar,Thailand,Visa Required
PASS1bb1d9,Madagascar,The Gambia,Visa Free
PASS9b2965,Madagascar,Timor-Leste,Visa Free
PASSa9099d,Madagascar,Togo,Visa Required
PASSeff976,Madagascar,Tonga,Visa Required
PASSfb653c,Madagascar,Trinidad and Tobago,Visa Required
PASS8dea10,Madagascar,Tunisia,Visa Required
PASSee3788,Madagascar,Turkmenistan,Visa Required
PASS573425,Madagascar,Turks and Caicos Islands,Visa Required
PASS37fb5c,Madagascar,Tuvalu,Visa Free
PASSab1ec4,Madagascar,Türkiye,Visa Required
PASSad396a,Madagascar,US Virgin Islands,Visa Required
PASSf82c81,Madagascar,Uganda,Visa Free
PASS86f09d,Madagascar,Ukraine,Visa Required
PASSd10ce4,Madagascar,United Arab Emirates,Visa Required
PASSb845d2,Madagascar,United Kingdom,Visa Required
PASS3367f7,Madagascar,United States,Visa Required
PASS2d1b7a,Madagascar,Uruguay,Visa Required
PASSd4cb1b,Madagascar,Uzbekistan,Visa Required
PASSca45b0,Madagascar,Vanuatu,Visa Required
PASS75fcc5,Madagascar,Vatican City,Visa Required
PASSc74e4a,Madagascar,Venezuela,Visa Required
PASSaee830,Madagascar,Vietnam,Visa Required
PASSdfc07c,Madagascar,Yemen,Visa Required
PASSb7b9d3,Madagascar,Zambia,Visa Free
PASS26b840,Madagascar,Zimbabwe,Visa Free
PASS9a13ee,Madagascar,eSwatini,Visa Free
PASS4a1f0a,Malawi,Afghanistan,Visa Required
PASSf20b46,Malawi,Albania,Visa Required
PASS672afe,Malawi,Algeria,Visa Required
PASS75a79d,Malawi,American Samoa,Visa Required
PASSc96707,Malawi,Andorra,Visa Required
PASS2e4d49,Malawi,Angola,Visa Free
PASS8ad186,Malawi,Anguilla,Visa Required
PASSf100da,Malawi,Antigua and Barbuda,Visa Free
PASS86773a,Malawi,Argentina,Visa Required
PASS8d618a,Malawi,Armenia,Visa Required
PASSa28c96,Malawi,Aruba,Visa Required
PASS2d98b8,Malawi,Australia,Visa Required
PASSe58de0,Malawi,Austria,Visa Required
PASS92d696,Malawi,Azerbaijan,Visa Required
PASSb98aea,Malawi,Bahamas,Visa Free
PASSa8f58b,Malawi,Bahrain,Visa Required
PASS8ac666,Malawi,Bangladesh,Visa Free
PASSc19251,Malawi,Barbados,Visa Free
PASSeb4769,Malawi,Belarus,Visa Required
PASSa9eae7,Malawi,Belgium,Visa Required
PASS599a96,Malawi,Belize,Visa Free
PASS3ed37f,Malawi,Benin,Visa Free
PASSce1727,Malawi,Bermuda,Visa Required
PASSadfb45,Malawi,Bhutan,Visa Required
PASS50cc63,Malawi,Bolivia,Visa Free
PASS48102b,Malawi,Bonaire; St. Eustatius and Saba,Visa Required
PASS0e0aa7,Malawi,Bosnia and Herzegovina,Visa Required
PASSc5f39d,Malawi,Botswana,Visa Free
PASS58ae6c,Malawi,Brazil,Visa Required
PASSc5fe66,Malawi,British Virgin Islands,Visa Free
PASS4d0e82,Malawi,Brunei,Visa Required
PASS4b612a,Malawi,Bulgaria,Visa Required
PASSf8e8f1,Malawi,Burkina Faso,Visa Required
PASSbdf704,Malawi,Burundi,Visa Free
PASSd1b432,Malawi,Cambodia,Visa Free
PASS2c6e89,Malawi,Cameroon,Visa Required
PASS4c6ebb,Malawi,Canada,Visa Required
PASS9ede26,Malawi,Cape Verde Islands,Visa Free
PASS896a7b,Malawi,Cayman Islands,Visa Free
PASS0f06b4,Malawi,Central African Republic,Visa Required
PASS90e434,Malawi,Chad,Visa Required
PASS1c24de,Malawi,Chile,Visa Required
PASSda089f,Malawi,China,Visa Required
PASS3c5bbc,Malawi,Colombia,Visa Required
PASS13c771,Malawi,Comoro Islands,Visa Free
PASS66d125,Malawi,Congo (Dem. Rep.),Visa Required
PASSa2b6f5,Malawi,Congo (Rep.),Visa Required
PASS75cdb9,Malawi,Cook Islands,Visa Free
PASSb6fc35,Malawi,Costa Rica,Visa Required
PASS8ec5be,Malawi,Cote d'Ivoire,Visa Required
PASS99d586,Malawi,Croatia,Visa Required
PASS291e37,Malawi,Cuba,Visa Required
PASS61e806,Malawi,Curacao,Visa Required
PASSd8c64c,Malawi,Cyprus,Visa Required
PASS644e9d,Malawi,Czechia,Visa Required
PASSfc75e9,Malawi,Denmark,Visa Required
PASS810f15,Malawi,Djibouti,Visa Free
PASScd28c3,Malawi,Dominica,Visa Free
PASS387749,Malawi,Dominican Republic,Visa Required
PASS39a375,Malawi,Ecuador,Visa Free
PASSeca9f7,Malawi,Egypt,Visa Required
PASS016c1b,Malawi,El Salvador,Visa Required
PASSa0fbfc,Malawi,Equatorial Guinea,Visa Required
PASS750043,Malawi,Eritrea,Visa Required
PASS0a8c45,Malawi,Estonia,Visa Required
PASS7c1e10,Malawi,Ethiopia,Visa Free
PASS0b62f7,Malawi,Falkland Islands,Visa Required
PASSaa0ef8,Malawi,Faroe Islands,Visa Required
PASS99ffed,Malawi,Fiji,Visa Free
PASS481e0a,Malawi,Finland,Visa Required
PASS8457f4,Malawi,France,Visa Required
PASSde57f2,Malawi,French Guiana,Visa Required
PASS5b00d5,Malawi,French Polynesia,Visa Required
PASSe9acfb,Malawi,French West Indies,Visa Required
PASS2f58f6,Malawi,Gabon,Visa Required
PASS0736ce,Malawi,Georgia,Visa Required
PASS47742a,Malawi,Germany,Visa Required
PASSe9f814,Malawi,Ghana,Visa Free
PASS20de26,Malawi,Gibraltar,Visa Required
PASS973817,Malawi,Greece,Visa Required
PASS6e15bb,Malawi,Greenland,Visa Required
PASS5ab3ca,Malawi,Grenada,Visa Free
PASS7e66ab,Malawi,Guam,Visa Required
PASSb893a9,Malawi,Guatemala,Visa Required
PASS50cb7c,Malawi,Guinea,Visa Required
PASS666f66,Malawi,Guinea-Bissau,Visa Free
PASS3816df,Malawi,Guyana,Visa Required
PASSbd1670,Malawi,Haiti,Visa Free
PASS97e76e,Malawi,Honduras,Visa Required
PASSa184ea,Malawi,Hong Kong (SAR China),Visa Free
PASS5a566e,Malawi,Hungary,Visa Required
PASS0b51cc,Malawi,Iceland,Visa Required
PASSec40e9,Malawi,India,Visa Required
PASS281809,Malawi,Indonesia,Visa Required
PASSd765ce,Malawi,Iran,Visa Free
PASSbde202,Malawi,Iraq,Visa Required
PASSf3b453,Malawi,Ireland,Visa Required
PASSd6266e,Malawi,Israel,Visa Free
PASSabe438,Malawi,Italy,Visa Required
PASSac0408,Malawi,Jamaica,Visa Free
PASSc9ecaf,Malawi,Japan,Visa Required
PASSdae84b,Malawi,Jordan,Visa Free
PASS98586a,Malawi,Kazakhstan,Visa Required
PASS89bf10,Malawi,Kenya,Visa Free
PASSb3d43b,Malawi,Kiribati,Visa Free
PASS63f87f,Malawi,Kosovo,Visa Free
PASS6cd56f,Malawi,Kuwait,Visa Required
PASSd99588,Malawi,Kyrgyzstan,Visa Required
PASSffb066,Malawi,Laos,Visa Free
PASSf87980,Malawi,Latvia,Visa Required
PASS29f235,Malawi,Lebanon,Visa Required
PASS19df39,Malawi,Lesotho,Visa Free
PASS51efb1,Malawi,Liberia,Visa Required
PASS5ea709,Malawi,Libya,Visa Required
PASS0f2669,Malawi,Liechtenstein,Visa Required
PASS14b867,Malawi,Lithuania,Visa Required
PASS2126cf,Malawi,Luxembourg,Visa Required
PASS746c26,Malawi,Macao (SAR China),Visa Free
PASSbd5a1f,Malawi,Madagascar,Visa Free
PASS8709e6,Malawi,Malaysia,Visa Free
PASS60fa73,Malawi,Maldives,Visa Free
PASS098397,Malawi,Mali,Visa Required
PASSca338a,Malawi,Malta,Visa Required
PASS7f8534,Malawi,Marshall Islands,Visa Required
PASS5a4b3b,Malawi,Mauritania,Visa Required
PASS9f89c4,Malawi,Mauritius,Visa Free
PASS97d940,Malawi,Mayotte,Visa Required
PASSdef271,Malawi,Mexico,Visa Required
PASSa2b95e,Malawi,Micronesia,Visa Free
PASS124947,Malawi,Moldova,Visa Required
PASS4efaab,Malawi,Monaco,Visa Required
PASS3f3b64,Malawi,Mongolia,Visa Required
PASS8fbfd5,Malawi,Montenegro,Visa Required
PASSe74a01,Malawi,Montserrat,Visa Free
PASS0fbd95,Malawi,Morocco,Visa Required
PASS6d0a55,Malawi,Mozambique,Visa Free
PASS57d79b,Malawi,Myanmar,Visa Required
PASS76a1e9,Malawi,Namibia,Visa Free
PASSd7461e,Malawi,Nauru,Visa Required
PASS80c563,Malawi,Nepal,Visa Free
PASSa304f7,Malawi,Netherlands,Visa Required
PASSc78db8,Malawi,New Caledonia,Visa Required
PASS8b5734,Malawi,New Zealand,Visa Required
PASS5c703e,Malawi,Nicaragua,Visa Free
PASScc26ad,Malawi,Niger,Visa Required
PASS6c57ea,Malawi,Nigeria,Visa Free
PASS58aa0f,Malawi,Niue,Visa Free
PASS79e91b,Malawi,North Korea,Visa Required
PASSf9d33b,Malawi,North Macedonia,Visa Required
PASSb6208c,Malawi,Northern Mariana Islands,Visa Required
PASS9e7db2,Malawi,Norway,Visa Required
PASS9967a7,Malawi,Oman,Visa Required
PASS2f4c93,Malawi,Pakistan,Visa Required
PASS8b2dc7,Malawi,Palau Islands,Visa Free
PASSbcd317,Malawi,Palestinian Territory,Visa Free
PASSccfd88,Malawi,Panama,Visa Required
PASSa44def,Malawi,Papua New Guinea,Visa Required
PASS212809,Malawi,Paraguay,Visa Required
PASS60ef97,Malawi,Peru,Visa Required
PASS970992,Malawi,Philippines,Visa Free
PASS2a1d1a,Malawi,Poland,Visa Required
PASSbfefdf,Malawi,Portugal,Visa Required
PASS2e1bde,Malawi,Puerto Rico,Visa Required
PASS03c174,Malawi,Qatar,Visa Required
PASS564ea8,Malawi,Reunion,Visa Required
PASS5b0db6,Malawi,Romania,Visa Required
PASSf2343a,Malawi,Russian Federation,Visa Required
PASSc3613a,Malawi,Rwanda,Visa Free
PASS391ca5,Malawi,Samoa,Visa Free
PASS29b9fa,Malawi,San Marino,Visa Required
PASSeea01e,Malawi,Sao Tome and Principe,Visa Required
PASS5634ce,Malawi,Saudi Arabia,Visa Required
PASS6f3506,Malawi,Senegal,Visa Free
PASS705aa3,Malawi,Serbia,Visa Required
PASS5ca0f9,Malawi,Seychelles,Visa Free
PASS4090be,Malawi,Sierra Leone,Visa Free
PASS8b950e,Malawi,Singapore,Visa Free
PASS4e21e2,Malawi,Slovakia,Visa Required
PASS1aa010,Malawi,Slovenia,Visa Required
PASS32a049,Malawi,Solomon Islands,Visa Required
PASSefa160,Malawi,Somalia,Visa Free
PASSb9e545,Malawi,South Africa,Visa Free
PASSf55598,Malawi,South Korea,Visa Required
PASS9becd3,Malawi,South Sudan,Visa Required
PASS6ffb67,Malawi,Spain,Visa Required
PASSdc29a1,Malawi,Sri Lanka,Visa Free
PASSd948e5,Malawi,St. Helena,Visa Required
PASS2546b1,Malawi,St. Kitts and Nevis,Visa Free
PASSa834bd,Malawi,St. Lucia,Visa Free
PASS3ddc72,Malawi,St. Maarten,Visa Required
PASSc5e523,Malawi,St. Vincent and the Grenadines,Visa Free
PASS4c909c,Malawi,Sudan,Visa Required
PASSb62ee8,Malawi,Suriname,Visa Free
PASS79cd5b,Malawi,Sweden,Visa Required
PASS0a277f,Malawi,Switzerland,Visa Required
PASS73244c,Malawi,Syria,Visa Required
PASS8b3481,Malawi,Taiwan (Chinese Taipei),Visa Required
PASS9dbb9f,Malawi,Tajikistan,Visa Required
PASS1a3806,Malawi,Tanzania,Visa Free
PASSc5d7d5,Malawi,Thailand,Visa Required
PASSb1d2c6,Malawi,The Gambia,Visa Free
PASSde499b,Malawi,Timor-Leste,Visa Free
PASS5bc1d2,Malawi,Togo,Visa Required
PASS5c97c4,Malawi,Tonga,Visa Required
PASS3d4f83,Malawi,Trinidad and Tobago,Visa Free
PASS94a2bc,Malawi,Tunisia,Visa Required
PASS8225f4,Malawi,Turkmenistan,Visa Required
PASS655996,Malawi,Turks and Caicos Islands,Visa Required
PASS8da136,Malawi,Tuvalu,Visa Free
PASS3dd200,Malawi,Türkiye,Visa Required
PASS18e1f7,Malawi,US Virgin Islands,Visa Required
PASSbad189,Malawi,Uganda,Visa Free
PASSe1a7b0,Malawi,Ukraine,Visa Required
PASS1ce53a,Malawi,United Arab Emirates,Visa Required
PASS5b23b6,Malawi,United Kingdom,Visa Required
PASS342cc2,Malawi,United States,Visa Required
PASS9d9c8a,Malawi,Uruguay,Visa Required
PASS779e98,Malawi,Uzbekistan,Visa Required
PASS9373fe,Malawi,Vanuatu,Visa Free
PASSc834b2,Malawi,Vatican City,Visa Required
PASSe3116b,Malawi,Venezuela,Visa Required
PASS5d327f,Malawi,Vietnam,Visa Required
PASS1a61bc,Malawi,Yemen,Visa Required
PASS3b42cd,Malawi,Zambia,Visa Free
PASSe4def2,Malawi,Zimbabwe,Visa Free
PASS47d79a,Malawi,eSwatini,Visa Free
PASS04c597,Malaysia,Afghanistan,Visa Required
PASS2e3053,Malaysia,Albania,Visa Free
PASSb01ccc,Malaysia,Algeria,Visa Free
PASS5aa860,Malaysia,American Samoa,Visa Required
PASS8cdefa,Malaysia,Andorra,Visa Free
PASS91a7dc,Malaysia,Angola,Visa Required
PASS5c7d3e,Malaysia,Anguilla,Visa Free
PASS0f3079,Malaysia,Antigua and Barbuda,Visa Free
PASSa69537,Malaysia,Argentina,Visa Free
PASS4b0451,Malaysia,Armenia,Visa Required
PASS86fe58,Malaysia,Aruba,Visa Free
PASSa9c4b9,Malaysia,Australia,Visa Free
PASSaf4cb8,Malaysia,Austria,Visa Free
PASS0d83f9,Malaysia,Azerbaijan,Visa Free
PASS1f544a,Malaysia,Bahamas,Visa Free
PASS4f57c5,Malaysia,Bahrain,Visa Free
PASSc31032,Malaysia,Bangladesh,Visa Free
PASSad149d,Malaysia,Barbados,Visa Free
PASSb6cb2b,Malaysia,Belarus,Visa Free
PASSad28ff,Malaysia,Belgium,Visa Free
PASS7acf1f,Malaysia,Belize,Visa Free
PASSbb60a9,Malaysia,Benin,Visa Required
PASS4ac051,Malaysia,Bermuda,Visa Free
PASSfc95ac,Malaysia,Bhutan,Visa Required
PASS1bbb25,Malaysia,Bolivia,Visa Free
PASS613f2c,Malaysia,Bonaire; St. Eustatius and Saba,Visa Free
PASS9180e2,Malaysia,Bosnia and Herzegovina,Visa Free
PASSd9b0b6,Malaysia,Botswana,Visa Free
PASS3a12ea,Malaysia,Brazil,Visa Free
PASSfd4456,Malaysia,British Virgin Islands,Visa Free
PASSadb705,Malaysia,Brunei,Visa Free
PASS02d3c4,Malaysia,Bulgaria,Visa Free
PASS64e085,Malaysia,Burkina Faso,Visa Required
PASS47c105,Malaysia,Burundi,Visa Free
PASS2cdaec,Malaysia,Cambodia,Visa Free
PASS4d4696,Malaysia,Cameroon,Visa Required
PASSce4cc4,Malaysia,Canada,Visa Required
PASS2a9cf0,Malaysia,Cape Verde Islands,Visa Free
PASS9d5734,Malaysia,Cayman Islands,Visa Free
PASS5291bc,Malaysia,Central African Republic,Visa Required
PASSb37905,Malaysia,Chad,Visa Required
PASSef1c8a,Malaysia,Chile,Visa Free
PASSa28cdb,Malaysia,China,Visa Free
PASSbbffba,Malaysia,Colombia,Visa Required
PASS1d0044,Malaysia,Comoro Islands,Visa Free
PASS4c077b,Malaysia,Congo (Dem. Rep.),Visa Required
PASS7ca897,Malaysia,Congo (Rep.),Visa Required
PASS2f6f5b,Malaysia,Cook Islands,Visa Free
PASS3f9bba,Malaysia,Costa Rica,Visa Free
PASS3e7a95,Malaysia,Cote d'Ivoire,Visa Required
PASSb88d64,Malaysia,Croatia,Visa Free
PASS15987a,Malaysia,Cuba,Visa Free
PASSbbe36c,Malaysia,Curacao,Visa Free
PASS387864,Malaysia,Cyprus,Visa Free
PASS0b4fb5,Malaysia,Czechia,Visa Free
PASS0210f9,Malaysia,Denmark,Visa Free
PASS44a7d6,Malaysia,Djibouti,Visa Free
PASS2f2404,Malaysia,Dominica,Visa Free
PASS487560,Malaysia,Dominican Republic,Visa Free
PASS82eb32,Malaysia,Ecuador,Visa Free
PASS62d185,Malaysia,Egypt,Visa Free
PASSd2fe07,Malaysia,El Salvador,Visa Free
PASScc7858,Malaysia,Equatorial Guinea,Visa Required
PASS230dfd,Malaysia,Eritrea,Visa Required
PASS22f038,Malaysia,Estonia,Visa Free
PASS88f763,Malaysia,Ethiopia,Visa Free
PASSe9e704,Malaysia,Falkland Islands,Visa Required
PASS9cffdc,Malaysia,Faroe Islands,Visa Free
PASS281eba,Malaysia,Fiji,Visa Free
PASS47cc3c,Malaysia,Finland,Visa Free
PASS218498,Malaysia,France,Visa Free
PASS2025ae,Malaysia,French Guiana,Visa Free
PASSca88ed,Malaysia,French Polynesia,Visa Free
PASSbcf714,Malaysia,French West Indies,Visa Free
PASSb7aab1,Malaysia,Gabon,Visa Free
PASS6c36c6,Malaysia,Georgia,Visa Free
PASSf09228,Malaysia,Germany,Visa Free
PASS9f2ede,Malaysia,Ghana,Visa Required
PASS20be96,Malaysia,Gibraltar,Visa Free
PASSb9cae1,Malaysia,Greece,Visa Free
PASSf785b7,Malaysia,Greenland,Visa Free
PASS04e5b8,Malaysia,Grenada,Visa Free
PASS4723a5,Malaysia,Guam,Visa Free
PASSed5e32,Malaysia,Guatemala,Visa Free
PASSad15d6,Malaysia,Guinea,Visa Required
PASSdaa678,Malaysia,Guinea-Bissau,Visa Free
PASS37fd3d,Malaysia,Guyana,Visa Free
PASS22a39f,Malaysia,Haiti,Visa Free
PASS3bc2e7,Malaysia,Honduras,Visa Free
PASS7add2a,Malaysia,Hong Kong (SAR China),Visa Free
PASSff49cb,Malaysia,Hungary,Visa Free
PASS42d935,Malaysia,Iceland,Visa Free
PASS8f59ad,Malaysia,India,Visa Required
PASS3bf018,Malaysia,Indonesia,Visa Free
PASS5cca08,Malaysia,Iran,Visa Free
PASSd9d5b4,Malaysia,Iraq,Visa Required
PASS838ef7,Malaysia,Ireland,Visa Free
PASS92ed6b,Malaysia,Israel,Visa Required
PASS90a944,Malaysia,Italy,Visa Free
PASS9123d7,Malaysia,Jamaica,Visa Free
PASS100345,Malaysia,Japan,Visa Free
PASS6fad9c,Malaysia,Jordan,Visa Free
PASS01dbf4,Malaysia,Kazakhstan,Visa Free
PASSda42b6,Malaysia,Kenya,Visa Free
PASS22808e,Malaysia,Kiribati,Visa Free
PASS7c4489,Malaysia,Kosovo,Visa Free
PASS1daed1,Malaysia,Kuwait,Visa Free
PASSda02b5,Malaysia,Kyrgyzstan,Visa Free
PASS5db046,Malaysia,Laos,Visa Free
PASS6e37ec,Malaysia,Latvia,Visa Free
PASS43ec4b,Malaysia,Lebanon,Visa Free
PASS48dd4f,Malaysia,Lesotho,Visa Free
PASS246b03,Malaysia,Liberia,Visa Required
PASSd45fb6,Malaysia,Libya,Visa Free
PASS10bf2e,Malaysia,Liechtenstein,Visa Free
PASS0ac809,Malaysia,Lithuania,Visa Free
PASS029d48,Malaysia,Luxembourg,Visa Free
PASS606b7d,Malaysia,Macao (SAR China),Visa Free
PASS1c7dda,Malaysia,Madagascar,Visa Free
PASS2247fd,Malaysia,Malawi,Visa Free
PASS2a052b,Malaysia,Maldives,Visa Free
PASSa4148e,Malaysia,Mali,Visa Required
PASS34d7c3,Malaysia,Malta,Visa Free
PASS9c7670,Malaysia,Marshall Islands,Visa Free
PASSb99e2f,Malaysia,Mauritania,Visa Required
PASS523382,Malaysia,Mauritius,Visa Free
PASS8b5f80,Malaysia,Mayotte,Visa Free
PASS969456,Malaysia,Mexico,Visa Free
PASS5622b8,Malaysia,Micronesia,Visa Free
PASScbf5d3,Malaysia,Moldova,Visa Free
PASSf1ca6f,Malaysia,Monaco,Visa Free
PASS91bd60,Malaysia,Mongolia,Visa Free
PASSb6b799,Malaysia,Montenegro,Visa Free
PASS303a56,Malaysia,Montserrat,Visa Free
PASS8d760b,Malaysia,Morocco,Visa Free
PASS852ed2,Malaysia,Mozambique,Visa Free
PASS737bbf,Malaysia,Myanmar,Visa Free
PASS8a8bd6,Malaysia,Namibia,Visa Free
PASS5b951a,Malaysia,Nauru,Visa Required
PASS0e4f19,Malaysia,Nepal,Visa Free
PASS3ffe13,Malaysia,Netherlands,Visa Free
PASSe052be,Malaysia,New Caledonia,Visa Free
PASS0393d6,Malaysia,New Zealand,Visa Free
PASS0a24fe,Malaysia,Nicaragua,Visa Free
PASSc06261,Malaysia,Niger,Visa Required
PASS1cf5ae,Malaysia,Nigeria,Visa Required
PASSebc65c,Malaysia,Niue,Visa Free
PASS06a4d8,Malaysia,North Korea,Visa Required
PASS88ec1a,Malaysia,North Macedonia,Visa Free
PASSd8bde2,Malaysia,Northern Mariana Islands,Visa Free
