history_id,user_id,flight_id,city,country,issued_passport,visa_required,flight_dep,flight_arr,length_of_stay,restaurants,hotels
HIST7185e06f,USERef83e730,FLY19f595,London,United Kingdom,Panama,Visa Free,Chittagong,London,12,"['RESTO8a18c6', 'RESTOfeb448', 'RESTO006c0c', 'RESTO6f47a9', 'RESTOe1162d', 'RESTO78189b', 'RESTO03b7b2', 'RESTOc0b4cb', 'RESTO82e2a6', 'RESTO3c208c', 'RESTO15602c', 'RESTO6bc0e3', 'RESTO1ac4e3', 'RESTO0d4f52', 'RESTO0d36de', 'RESTOcd6e90', 'RESTO8d65c2', 'RESTO1d0984', 'RESTO33b6b9', 'RESTOb9a21a']","['HOTdf7676', 'HOT280fd9', 'HOT8031c6', 'HOT454946']"
HISTff87c1b9,USER02b5953b,FLY629f86,New York,United States,Bangladesh,Visa Required,Saidpur,New York,11,[],[]
HIST1b67fcce,USER98711153,FLY47fe93,Istanbul,Türkiye,Barbados,Visa Free,Rajshahi,Istanbul,8,[],"['HOT46ddb2', 'HOTa97f28']"
HIST7898d6c9,USERfbb18786,FLY57eae9,London,United Kingdom,Bhutan,Visa Required,Dhaka,London,10,"['RESTO006c0c', 'RESTO78189b', 'RESTO1ac4e3', 'RESTO03b7b2', 'RESTO33b6b9', 'RESTO8a18c6', 'RESTO82e2a6', 'RESTOb9a21a', 'RESTOc0b4cb', 'RESTO15602c', 'RESTO0d36de', 'RESTO6f47a9', 'RESTO3c208c', 'RESTO0d4f52', 'RESTOe1162d', 'RESTO6bc0e3', 'RESTO1d0984', 'RESTOfeb448', 'RESTOcd6e90', 'RESTO8d65c2']","['HOT66d7f4', 'HOTb12a6f', 'HOT93b5d6']"
HISTea92fe4d,USER3b48e86c,FLYad1afa,Dubai,United Arab Emirates,Algeria,Visa Required,Dhaka,Dubai,13,"['RESTO8b1c60', 'RESTO3e2212', 'RESTO91daaa', 'RESTObe3105', 'RESTOd4a290', 'RESTO64fcf0', 'RESTO2fc452', 'RESTOc811dd', 'RESTOd65a0c', 'RESTO82af76', 'RESTO157846', 'RESTO265fd6', 'RESTO879f0f', 'RESTO3ecf6c', 'RESTO301769', 'RESTOeaf22e', 'RESTO4b852f', 'RESTO588994', 'RESTO19112a', 'RESTOcf3e0c']","['HOTe2489d', 'HOTabff8f', 'HOT179af9']"
HISTeaf69139,USER703dd288,FLYefe874,London,United Kingdom,Malaysia,Visa Free,Cox's Bazar,London,10,"['RESTOe1162d', 'RESTO1ac4e3', 'RESTO33b6b9', 'RESTO82e2a6', 'RESTO6bc0e3', 'RESTOfeb448', 'RESTO3c208c', 'RESTOb9a21a', 'RESTOc0b4cb', 'RESTO8d65c2', 'RESTO1d0984', 'RESTO0d4f52', 'RESTO15602c', 'RESTO006c0c', 'RESTO78189b', 'RESTOcd6e90', 'RESTO6f47a9', 'RESTO03b7b2', 'RESTO0d36de', 'RESTO8a18c6']","['HOTb2e9ff', 'HOTdaa5c9', 'HOTdf7676']"
HIST6c49fa94,USER6c545e0f,FLY347956,Istanbul,Türkiye,Tanzania,Visa Required,Dhaka,Istanbul,10,[],"['HOTc22832', 'HOTcbf2d4', 'HOT106713']"
HIST7c41456c,USER6e23b9a1,FLYe1c163,Dubai,United Arab Emirates,Bangladesh,Visa Required,Cox's Bazar,Dubai,3,"['RESTO301769', 'RESTOd4a290', 'RESTO91daaa', 'RESTO64fcf0', 'RESTO265fd6', 'RESTO879f0f']",['HOTa76daa']
HISTa3b7dc8e,USER41fb0d03,FLYa8d220,Dubai,United Arab Emirates,Bangladesh,Visa Required,Rajshahi,Dubai,7,"['RESTO91daaa', 'RESTO588994', 'RESTO64fcf0', 'RESTOd4a290', 'RESTO82af76', 'RESTO157846', 'RESTO3e2212', 'RESTO8b1c60', 'RESTO3ecf6c', 'RESTO879f0f', 'RESTOd65a0c', 'RESTObe3105', 'RESTOeaf22e', 'RESTO301769']",['HOT46cd99']
HISTb8fecd19,USER729e265e,FLY0af863,London,United Kingdom,Spain,Visa Free,Saidpur,London,8,"['RESTO1ac4e3', 'RESTO82e2a6', 'RESTO3c208c', 'RESTO6f47a9', 'RESTO15602c', 'RESTO33b6b9', 'RESTOfeb448', 'RESTO6bc0e3', 'RESTOb9a21a', 'RESTOc0b4cb', 'RESTO8a18c6', 'RESTOe1162d', 'RESTOcd6e90', 'RESTO0d36de', 'RESTO03b7b2', 'RESTO1d0984']","['HOTcbe623', 'HOTf0b6ac']"
HIST1db5b141,USERe51db555,FLY333213,Dubai,United Arab Emirates,Italy,Visa Free,Rajshahi,Dubai,12,"['RESTO19112a', 'RESTObe3105', 'RESTOeaf22e', 'RESTO2fc452', 'RESTOcf3e0c', 'RESTO3ecf6c', 'RESTO91daaa', 'RESTO588994', 'RESTO64fcf0', 'RESTO157846', 'RESTOd65a0c', 'RESTO4b852f', 'RESTO82af76', 'RESTO265fd6', 'RESTO301769', 'RESTO879f0f', 'RESTOc811dd', 'RESTOd4a290', 'RESTO8b1c60', 'RESTO3e2212']","['HOT9c79bf', 'HOTad404c', 'HOTabff8f', 'HOT3473a9']"
HISTfa434244,USER17970506,FLYb5563e,London,United Kingdom,Paraguay,Visa Free,Barisal,London,8,"['RESTOb9a21a', 'RESTOcd6e90', 'RESTO3c208c', 'RESTOc0b4cb', 'RESTO1d0984', 'RESTO6f47a9', 'RESTO8d65c2', 'RESTO0d4f52', 'RESTO006c0c', 'RESTO1ac4e3', 'RESTOfeb448', 'RESTO03b7b2', 'RESTO0d36de', 'RESTO33b6b9', 'RESTO15602c', 'RESTOe1162d']","['HOTb6818d', 'HOTdaa5c9']"
HISTb954436f,USER2d18eeea,FLY585852,London,United Kingdom,Bangladesh,Visa Required,Jessore,London,10,"['RESTO0d4f52', 'RESTOb9a21a', 'RESTOc0b4cb', 'RESTOfeb448', 'RESTO82e2a6', 'RESTOcd6e90', 'RESTO1d0984', 'RESTO15602c', 'RESTO3c208c', 'RESTO6f47a9', 'RESTO1ac4e3', 'RESTO0d36de', 'RESTOe1162d', 'RESTO78189b', 'RESTO8a18c6', 'RESTO33b6b9', 'RESTO006c0c', 'RESTO8d65c2', 'RESTO6bc0e3', 'RESTO03b7b2']","['HOT78365a', 'HOT93b5d6', 'HOT8610df']"
HISTd30ae994,USER2d927d4b,FLY5527b0,Dubai,United Arab Emirates,Bangladesh,Visa Required,Dhaka,Dubai,3,"['RESTO91daaa', 'RESTOd4a290', 'RESTOc811dd', 'RESTO3ecf6c', 'RESTOd65a0c', 'RESTOcf3e0c']",['HOT471596']
HISTca9cdfc0,USER5e2ac19f,FLY0f4430,London,United Kingdom,Bangladesh,Visa Required,Jessore,London,12,"['RESTOb9a21a', 'RESTOcd6e90', 'RESTOfeb448', 'RESTO15602c', 'RESTO1ac4e3', 'RESTO8a18c6', 'RESTO006c0c', 'RESTO78189b', 'RESTO8d65c2', 'RESTOe1162d', 'RESTO1d0984', 'RESTO0d36de', 'RESTO6bc0e3', 'RESTO6f47a9', 'RESTO3c208c', 'RESTO03b7b2', 'RESTO82e2a6', 'RESTOc0b4cb', 'RESTO0d4f52', 'RESTO33b6b9']","['HOTf0b6ac', 'HOT46c53d', 'HOTf6d432']"
HIST52357182,USER80331e3c,FLY8e5424,Istanbul,Türkiye,Guyana,Visa Required,Barisal,Istanbul,11,[],"['HOT7e45e9', 'HOT7d7b83', 'HOTa97f28']"
HIST0a298f27,USERd1dd907e,FLY76f560,London,United Kingdom,Burundi,Visa Required,Saidpur,London,12,"['RESTO006c0c', 'RESTOc0b4cb', 'RESTO1d0984', 'RESTO0d4f52', 'RESTOcd6e90', 'RESTO03b7b2', 'RESTO0d36de', 'RESTOfeb448', 'RESTO8a18c6', 'RESTOb9a21a', 'RESTO33b6b9', 'RESTO3c208c', 'RESTO6f47a9', 'RESTO1ac4e3', 'RESTOe1162d', 'RESTO82e2a6', 'RESTO78189b', 'RESTO6bc0e3', 'RESTO8d65c2', 'RESTO15602c']","['HOTb12a6f', 'HOT4bb686', 'HOTc87b68']"
HISTbaac573e,USERb31efabf,FLYe3d99c,London,United Kingdom,Argentina,Visa Free,Chittagong,London,3,"['RESTO1d0984', 'RESTOe1162d', 'RESTO0d4f52', 'RESTO0d36de', 'RESTO03b7b2', 'RESTOc0b4cb']",['HOTb2e9ff']
HIST83ff7596,USER17970506,FLYd899c6,New York,United States,Paraguay,Visa Required,Barisal,New York,14,[],[]
HIST4a92320c,USER6c545e0f,FLYecf154,Dubai,United Arab Emirates,Tanzania,Visa Required,Dhaka,Dubai,11,"['RESTO3e2212', 'RESTO879f0f', 'RESTOd65a0c', 'RESTO157846', 'RESTO19112a', 'RESTO588994', 'RESTO91daaa', 'RESTO3ecf6c', 'RESTOeaf22e', 'RESTO301769', 'RESTOd4a290', 'RESTO8b1c60', 'RESTOc811dd', 'RESTO82af76', 'RESTO265fd6', 'RESTO2fc452', 'RESTOcf3e0c', 'RESTO4b852f', 'RESTObe3105', 'RESTO64fcf0']","['HOT5e4192', 'HOTabff8f']"
HIST9d59840d,USER3cf44998,FLY57ea12,London,United Kingdom,Bangladesh,Visa Required,Dhaka,London,4,"['RESTO8d65c2', 'RESTO6bc0e3', 'RESTOe1162d', 'RESTO78189b', 'RESTO006c0c', 'RESTO6f47a9', 'RESTOcd6e90', 'RESTO0d4f52']",['HOT93b5d6']
HIST15585275,USERd3ca4196,FLYdb70e0,Dubai,United Arab Emirates,South Africa,Visa Required,Rajshahi,Dubai,10,"['RESTO3ecf6c', 'RESTOeaf22e', 'RESTO157846', 'RESTO64fcf0', 'RESTObe3105', 'RESTO301769', 'RESTOd65a0c', 'RESTO4b852f', 'RESTO879f0f', 'RESTO8b1c60', 'RESTO91daaa', 'RESTO2fc452', 'RESTO588994', 'RESTOd4a290', 'RESTO3e2212', 'RESTO265fd6', 'RESTOc811dd', 'RESTOcf3e0c', 'RESTO19112a', 'RESTO82af76']","['HOTe2489d', 'HOTe5da72', 'HOT3473a9']"
HISTe80b52b9,USERfca3d85d,FLYccb8f6,New York,United States,Bangladesh,Visa Required,Barisal,New York,9,[],[]
HIST01035e8a,USER9dc14e6f,FLY4a5d9e,Istanbul,Türkiye,Sweden,Visa Free,Sylhet Osmani,Istanbul,9,[],"['HOTa97f28', 'HOTe48f8c']"
HIST05906e31,USERfb2bc2c0,FLY24dcfb,London,United Kingdom,Tonga,Visa Free,Cox's Bazar,London,4,"['RESTO0d4f52', 'RESTOcd6e90', 'RESTO15602c', 'RESTOfeb448', 'RESTO8a18c6', 'RESTOc0b4cb', 'RESTO82e2a6', 'RESTO8d65c2']",['HOT280fd9']
HISTbd784439,USER3c71d072,FLYcca302,London,United Kingdom,Papua New Guinea,Visa Free,Cox's Bazar,London,4,"['RESTO03b7b2', 'RESTO15602c', 'RESTO1d0984', 'RESTO006c0c', 'RESTO0d36de', 'RESTO8a18c6', 'RESTO0d4f52', 'RESTOc0b4cb']",['HOTdaa5c9']
HISTa845e57a,USER2160d9b4,FLY54b518,Dubai,United Arab Emirates,Bangladesh,Visa Required,Barisal,Dubai,11,"['RESTO4b852f', 'RESTO64fcf0', 'RESTO588994', 'RESTO82af76', 'RESTO19112a', 'RESTO2fc452', 'RESTO265fd6', 'RESTO91daaa', 'RESTO157846', 'RESTO301769', 'RESTO3e2212', 'RESTO879f0f', 'RESTOeaf22e', 'RESTO8b1c60', 'RESTO3ecf6c', 'RESTOd4a290', 'RESTOcf3e0c', 'RESTObe3105', 'RESTOd65a0c', 'RESTOc811dd']","['HOT3473a9', 'HOT471596']"
HISTba42b062,USER193e6e63,FLY20ea9e,Istanbul,Türkiye,Cambodia,Visa Required,Sylhet Osmani,Istanbul,3,[],['HOTcbf2d4']
HISTf5288a48,USER68d53fab,FLYc51ec4,New York,United States,Algeria,Visa Required,Saidpur,New York,10,[],[]
HIST890c2a1a,USERb9abbf10,FLY887108,Istanbul,Türkiye,Slovakia,Visa Free,Cox's Bazar,Istanbul,8,[],"['HOT1b1a34', 'HOT106713']"
HISTa3e7d7a0,USER68d53fab,FLYbca699,Dubai,United Arab Emirates,Algeria,Visa Required,Saidpur,Dubai,4,"['RESTOeaf22e', 'RESTO2fc452', 'RESTO3e2212', 'RESTOcf3e0c', 'RESTO91daaa', 'RESTO265fd6', 'RESTO157846', 'RESTO8b1c60']",['HOT321e12']
HISTb67ac151,USER6222e9b3,FLY3887a4,New York,United States,Luxembourg,Visa Free,Cox's Bazar,New York,4,[],[]
HIST177ca581,USERed09f2ba,FLY3ea4a9,London,United Kingdom,Belize,Visa Free,Rajshahi,London,8,"['RESTO6f47a9', 'RESTOe1162d', 'RESTO33b6b9', 'RESTO78189b', 'RESTO03b7b2', 'RESTO8a18c6', 'RESTO1d0984', 'RESTOfeb448', 'RESTOc0b4cb', 'RESTO3c208c', 'RESTO0d4f52', 'RESTO15602c', 'RESTO82e2a6', 'RESTOb9a21a', 'RESTOcd6e90', 'RESTO8d65c2']","['HOTcbe623', 'HOT91a871']"
HISTc0b16640,USER287229eb,FLY2971f5,New York,United States,Bangladesh,Visa Required,Sylhet Osmani,New York,8,[],[]
HIST83839b7a,USER0fc118b0,FLY8f1e81,Dubai,United Arab Emirates,Bangladesh,Visa Required,Dhaka,Dubai,9,"['RESTO301769', 'RESTO19112a', 'RESTO4b852f', 'RESTOc811dd', 'RESTO879f0f', 'RESTO91daaa', 'RESTOeaf22e', 'RESTO588994', 'RESTO265fd6', 'RESTObe3105', 'RESTO157846', 'RESTO64fcf0', 'RESTOd65a0c', 'RESTO8b1c60', 'RESTO2fc452', 'RESTOd4a290', 'RESTO3ecf6c', 'RESTO3e2212']","['HOT9c79bf', 'HOT3473a9', 'HOT321e12']"
HIST6d5b6400,USERccf6de47,FLYc38f8c,Dubai,United Arab Emirates,Bangladesh,Visa Required,Chittagong,Dubai,7,"['RESTO8b1c60', 'RESTO82af76', 'RESTOd65a0c', 'RESTO19112a', 'RESTO91daaa', 'RESTO879f0f', 'RESTObe3105', 'RESTO301769', 'RESTO588994', 'RESTO64fcf0', 'RESTOd4a290', 'RESTO2fc452', 'RESTOc811dd', 'RESTO3ecf6c']","['HOTad404c', 'HOTe2489d']"
HISTe8acf132,USERcdddb6ab,FLY1eb46a,Istanbul,Türkiye,Georgia,Visa Free,Saidpur,Istanbul,7,[],"['HOT52ca85', 'HOT1b1a34']"
HISTf10e02c4,USERba9517e6,FLY3e83ae,Istanbul,Türkiye,Vanuatu,Visa Required,Barisal,Istanbul,11,[],"['HOT7356a8', 'HOT729339', 'HOT7e45e9']"
HIST5c7ead62,USERef83e730,FLYe5e177,London,United Kingdom,Panama,Visa Free,Chittagong,London,14,"['RESTO1d0984', 'RESTO33b6b9', 'RESTO82e2a6', 'RESTO0d36de', 'RESTO6f47a9', 'RESTO3c208c', 'RESTO78189b', 'RESTOfeb448', 'RESTO0d4f52', 'RESTOc0b4cb', 'RESTO15602c', 'RESTO006c0c', 'RESTO03b7b2', 'RESTO6bc0e3', 'RESTOe1162d', 'RESTOcd6e90', 'RESTO1ac4e3', 'RESTOb9a21a', 'RESTO8d65c2', 'RESTO8a18c6']","['HOT93b5d6', 'HOTe17fc0', 'HOTdaa5c9']"
HISTd7883e5d,USER6222e9b3,FLY6bbd56,New York,United States,Luxembourg,Visa Free,Cox's Bazar,New York,6,[],[]
HIST0da5f279,USER864fa037,FLY7947bb,Dubai,United Arab Emirates,Bangladesh,Visa Required,Sylhet Osmani,Dubai,11,"['RESTO301769', 'RESTO265fd6', 'RESTO64fcf0', 'RESTO19112a', 'RESTO879f0f', 'RESTO8b1c60', 'RESTO82af76', 'RESTO3e2212', 'RESTO4b852f', 'RESTOd65a0c', 'RESTOc811dd', 'RESTObe3105', 'RESTO157846', 'RESTO588994', 'RESTOeaf22e', 'RESTOcf3e0c', 'RESTO3ecf6c', 'RESTO2fc452', 'RESTO91daaa', 'RESTOd4a290']","['HOT13e0df', 'HOTb74b93']"
HISTb6ac71eb,USERe5c2319c,FLYa03b91,Dubai,United Arab Emirates,Tunisia,Visa Required,Sylhet Osmani,Dubai,6,"['RESTO19112a', 'RESTO301769', 'RESTOc811dd', 'RESTObe3105', 'RESTO265fd6', 'RESTOd65a0c', 'RESTO588994', 'RESTO91daaa', 'RESTOd4a290', 'RESTO879f0f', 'RESTOcf3e0c', 'RESTO82af76']","['HOT3eb17c', 'HOT9c79bf']"
HIST8f57e8c8,USEReca29d4c,FLY205de5,Dubai,United Arab Emirates,Qatar,Visa Free,Barisal,Dubai,5,"['RESTObe3105', 'RESTO91daaa', 'RESTOd4a290', 'RESTO4b852f', 'RESTO3ecf6c', 'RESTO82af76', 'RESTOd65a0c', 'RESTO265fd6', 'RESTOeaf22e', 'RESTO879f0f']",['HOT3473a9']
HIST0f941540,USER4b7528ae,FLY8f7e15,Istanbul,Türkiye,Bangladesh,Visa Required,Saidpur,Istanbul,8,[],"['HOT2b4c5c', 'HOT7356a8']"
HIST85dcc02e,USER58868211,FLY39feb6,London,United Kingdom,Bangladesh,Visa Required,Saidpur,London,9,"['RESTO33b6b9', 'RESTO03b7b2', 'RESTO6bc0e3', 'RESTO3c208c', 'RESTO1ac4e3', 'RESTOc0b4cb', 'RESTO006c0c', 'RESTO15602c', 'RESTOcd6e90', 'RESTOe1162d', 'RESTO0d36de', 'RESTO0d4f52', 'RESTO78189b', 'RESTO1d0984', 'RESTO8a18c6', 'RESTO82e2a6', 'RESTO6f47a9', 'RESTOb9a21a']","['HOT454946', 'HOT8610df', 'HOT4bb686']"
HIST96b869d7,USERbcd274c7,FLY816e7c,London,United Kingdom,Croatia,Visa Free,Cox's Bazar,London,6,"['RESTO6bc0e3', 'RESTOe1162d', 'RESTOc0b4cb', 'RESTO82e2a6', 'RESTO15602c', 'RESTO1d0984', 'RESTO006c0c', 'RESTO8a18c6', 'RESTO8d65c2', 'RESTO1ac4e3', 'RESTOcd6e90', 'RESTO0d36de']","['HOTdf7676', 'HOT36c006']"
HIST9056b5db,USERc605a006,FLYb76a08,London,United Kingdom,Bhutan,Visa Required,Chittagong,London,14,"['RESTO03b7b2', 'RESTO6bc0e3', 'RESTO1ac4e3', 'RESTO82e2a6', 'RESTO0d36de', 'RESTO78189b', 'RESTO0d4f52', 'RESTOfeb448', 'RESTO3c208c', 'RESTO8a18c6', 'RESTOc0b4cb', 'RESTOcd6e90', 'RESTO6f47a9', 'RESTO33b6b9', 'RESTOe1162d', 'RESTO006c0c', 'RESTOb9a21a', 'RESTO8d65c2', 'RESTO15602c', 'RESTO1d0984']","['HOT3915d1', 'HOTdf7676', 'HOT8610df', 'HOTbdde71']"
HISTf168805e,USER353b9179,FLY641efa,Dubai,United Arab Emirates,Suriname,Visa Required,Jessore,Dubai,13,"['RESTO157846', 'RESTO4b852f', 'RESTO82af76', 'RESTO91daaa', 'RESTO2fc452', 'RESTO3ecf6c', 'RESTO301769', 'RESTO879f0f', 'RESTO19112a', 'RESTO588994', 'RESTOd4a290', 'RESTOeaf22e', 'RESTOd65a0c', 'RESTO3e2212', 'RESTOc811dd', 'RESTOcf3e0c', 'RESTO265fd6', 'RESTO8b1c60', 'RESTObe3105', 'RESTO64fcf0']","['HOT9f31bc', 'HOT471596', 'HOTb66964', 'HOTcb8aea']"
HISTa4a645c2,USERaf6aad1a,FLY63c20e,Dubai,United Arab Emirates,Greece,Visa Free,Jessore,Dubai,13,"['RESTO3ecf6c', 'RESTOd65a0c', 'RESTO157846', 'RESTO879f0f', 'RESTObe3105', 'RESTO91daaa', 'RESTO4b852f', 'RESTO2fc452', 'RESTOd4a290', 'RESTO3e2212', 'RESTO82af76', 'RESTO64fcf0', 'RESTO265fd6', 'RESTO19112a', 'RESTOeaf22e', 'RESTO8b1c60', 'RESTO588994', 'RESTOcf3e0c', 'RESTOc811dd', 'RESTO301769']","['HOTad404c', 'HOTe5da72', 'HOT471596']"
HIST350d8fcd,USERdd016d4b,FLY5dda41,London,United Kingdom,France,Visa Free,Jessore,London,9,"['RESTO8a18c6', 'RESTO1d0984', 'RESTOe1162d', 'RESTO1ac4e3', 'RESTOc0b4cb', 'RESTO6bc0e3', 'RESTO8d65c2', 'RESTO15602c', 'RESTOb9a21a', 'RESTO0d36de', 'RESTO006c0c', 'RESTOfeb448', 'RESTO6f47a9', 'RESTO03b7b2', 'RESTO3c208c', 'RESTO78189b', 'RESTO33b6b9', 'RESTO82e2a6']","['HOT843998', 'HOTbdde71', 'HOT31d525']"
HIST259c41dc,USER07e89066,FLYf31fe7,London,United Kingdom,Lebanon,Visa Required,Dhaka,London,14,"['RESTO1ac4e3', 'RESTOb9a21a', 'RESTOe1162d', 'RESTO006c0c', 'RESTOcd6e90', 'RESTO78189b', 'RESTO15602c', 'RESTO03b7b2', 'RESTOfeb448', 'RESTO6bc0e3', 'RESTO8a18c6', 'RESTO6f47a9', 'RESTO0d36de', 'RESTO3c208c', 'RESTO8d65c2', 'RESTO33b6b9', 'RESTO0d4f52', 'RESTO82e2a6', 'RESTO1d0984', 'RESTOc0b4cb']","['HOTf0b6ac', 'HOT8610df', 'HOT91a871', 'HOT93b5d6']"
HIST62f5eae0,USERe51db555,FLYa414e6,New York,United States,Italy,Visa Free,Rajshahi,New York,10,[],[]
HIST9b1f577e,USER4590f0c1,FLY627522,New York,United States,Azerbaijan,Visa Required,Jessore,New York,14,[],[]
HIST010501a0,USERe711418e,FLYeb76c5,New York,United States,Nauru,Visa Required,Chittagong,New York,12,[],[]
HISTd5096976,USER50fece00,FLY409f7e,New York,United States,Poland,Visa Free,Jessore,New York,12,[],[]
HISTdf5e883d,USER13b597de,FLYd5dbe3,Dubai,United Arab Emirates,Mali,Visa Required,Cox's Bazar,Dubai,3,"['RESTO64fcf0', 'RESTOc811dd', 'RESTOeaf22e', 'RESTO2fc452', 'RESTOd65a0c', 'RESTO82af76']",['HOTb66964']
HISTa4ea6bed,USER32db0d0d,FLYcf0280,New York,United States,Bangladesh,Visa Required,Rajshahi,New York,7,[],[]
HISTbd50418e,USER2d927d4b,FLYb1d647,London,United Kingdom,Bangladesh,Visa Required,Dhaka,London,7,"['RESTO15602c', 'RESTO8d65c2', 'RESTO78189b', 'RESTOe1162d', 'RESTO33b6b9', 'RESTO8a18c6', 'RESTO03b7b2', 'RESTO6bc0e3', 'RESTO82e2a6', 'RESTOc0b4cb', 'RESTO1ac4e3', 'RESTO006c0c', 'RESTOb9a21a', 'RESTO0d36de']",['HOT66d7f4']
HISTe46d9499,USERd512bbc2,FLYad2d3b,Dubai,United Arab Emirates,San Marino,Visa Free,Chittagong,Dubai,11,"['RESTO588994', 'RESTO157846', 'RESTObe3105', 'RESTO301769', 'RESTOc811dd', 'RESTOeaf22e', 'RESTO8b1c60', 'RESTO64fcf0', 'RESTO91daaa', 'RESTOcf3e0c', 'RESTO2fc452', 'RESTO4b852f', 'RESTOd65a0c', 'RESTO265fd6', 'RESTO3e2212', 'RESTO82af76', 'RESTO19112a', 'RESTOd4a290', 'RESTO3ecf6c', 'RESTO879f0f']","['HOT471596', 'HOT9c79bf']"
HIST630abb0b,USER4590f0c1,FLY89566a,New York,United States,Azerbaijan,Visa Required,Jessore,New York,4,[],[]
HIST3942e688,USER767678fb,FLY87ff6b,New York,United States,Uzbekistan,Visa Required,Jessore,New York,7,[],[]
HISTb1fca3a3,USERe00eb003,FLYd9628c,New York,United States,Bangladesh,Visa Required,Sylhet Osmani,New York,12,[],[]
HISTa02b78c0,USER6c545e0f,FLY11b32c,Dubai,United Arab Emirates,Tanzania,Visa Required,Dhaka,Dubai,7,"['RESTOd4a290', 'RESTO265fd6', 'RESTO3e2212', 'RESTOeaf22e', 'RESTO82af76', 'RESTO301769', 'RESTO19112a', 'RESTO2fc452', 'RESTO4b852f', 'RESTO8b1c60', 'RESTOc811dd', 'RESTO91daaa', 'RESTOcf3e0c', 'RESTO64fcf0']",['HOTe5da72']
HIST75b7f7eb,USER237c578a,FLY16e1de,Dubai,United Arab Emirates,Bangladesh,Visa Required,Chittagong,Dubai,5,"['RESTO91daaa', 'RESTOeaf22e', 'RESTOd4a290', 'RESTOc811dd', 'RESTO3ecf6c', 'RESTO588994', 'RESTO4b852f', 'RESTOcf3e0c', 'RESTO301769', 'RESTO19112a', 'RESTO879f0f', 'RESTOd65a0c', 'RESTO265fd6', 'RESTO82af76', 'RESTObe3105']",['HOTb74b93']
HISTe3a8c90e,USER13c54562,FLY60400c,Istanbul,Türkiye,Nigeria,Visa Required,Rajshahi,Istanbul,14,[],"['HOT1b1a34', 'HOT52ca85', 'HOT7d7b83']"
HISTa8bf1750,USERbbed2309,FLY36d758,Dubai,United Arab Emirates,Myanmar,Visa Required,Saidpur,Dubai,11,"['RESTO64fcf0', 'RESTOd65a0c', 'RESTO265fd6', 'RESTO4b852f', 'RESTO301769', 'RESTOc811dd', 'RESTO19112a', 'RESTObe3105', 'RESTOeaf22e', 'RESTO91daaa', 'RESTO588994', 'RESTO3e2212', 'RESTO157846', 'RESTO2fc452', 'RESTO8b1c60', 'RESTOcf3e0c', 'RESTOd4a290', 'RESTO82af76', 'RESTO879f0f', 'RESTO3ecf6c']","['HOTd64b28', 'HOT13e0df']"
HIST49fb63b9,USER5e2ac19f,FLYc93445,New York,United States,Bangladesh,Visa Required,Jessore,New York,6,[],[]
HISTf9976a51,USER2d927d4b,FLY31fc97,Dubai,United Arab Emirates,Bangladesh,Visa Required,Dhaka,Dubai,7,"['RESTO157846', 'RESTOc811dd', 'RESTO2fc452', 'RESTO82af76', 'RESTOcf3e0c', 'RESTO588994', 'RESTO19112a', 'RESTO8b1c60', 'RESTO3ecf6c', 'RESTO91daaa', 'RESTO301769', 'RESTO64fcf0', 'RESTOeaf22e', 'RESTO4b852f']",['HOT46cd99']
HIST5a81c387,USER5d29c2b0,FLY0a6a90,London,United Kingdom,Bangladesh,Visa Required,Chittagong,London,14,"['RESTOc0b4cb', 'RESTO0d36de', 'RESTOfeb448', 'RESTO78189b', 'RESTO1ac4e3', 'RESTO8a18c6', 'RESTO6f47a9', 'RESTO82e2a6', 'RESTOb9a21a', 'RESTO03b7b2', 'RESTO15602c', 'RESTO1d0984', 'RESTO006c0c', 'RESTOcd6e90', 'RESTO3c208c', 'RESTO8d65c2', 'RESTO0d4f52', 'RESTOe1162d', 'RESTO6bc0e3', 'RESTO33b6b9']","['HOT8610df', 'HOTf6d432', 'HOTc87b68']"
HIST1134c79b,USER6bfc12c5,FLYb2b89d,Istanbul,Türkiye,Kenya,Visa Required,Barisal,Istanbul,7,[],"['HOTa97f28', 'HOT7d7b83']"
HIST80b6143b,USERf32a3c75,FLY3efe16,New York,United States,Bangladesh,Visa Required,Dhaka,New York,9,[],[]
HIST99a42e3b,USERb31efabf,FLY82191f,Istanbul,Türkiye,Argentina,Visa Free,Chittagong,Istanbul,13,[],"['HOT2b4c5c', 'HOT729339', 'HOT0d761d', 'HOT0db871']"
HISTb85cf951,USERa63b98a9,FLY0ffb1c,Istanbul,Türkiye,Bangladesh,Visa Required,Sylhet Osmani,Istanbul,11,[],"['HOT0d761d', 'HOT0db871']"
HIST048f9260,USER1b8cf794,FLY8ae0c6,Dubai,United Arab Emirates,Algeria,Visa Required,Rajshahi,Dubai,13,"['RESTO588994', 'RESTO82af76', 'RESTO64fcf0', 'RESTO3ecf6c', 'RESTOd65a0c', 'RESTO157846', 'RESTO4b852f', 'RESTOcf3e0c', 'RESTO2fc452', 'RESTObe3105', 'RESTO19112a', 'RESTO879f0f', 'RESTOeaf22e', 'RESTO265fd6', 'RESTO91daaa', 'RESTO8b1c60', 'RESTOc811dd', 'RESTOd4a290', 'RESTO3e2212', 'RESTO301769']","['HOTe5da72', 'HOT321e12', 'HOT46cd99']"
HISTe74763e7,USER6bfc12c5,FLYa8407a,New York,United States,Kenya,Visa Required,Barisal,New York,9,[],[]
