flight_id,Airline,Departure Airport Code,Dep Airport Name,Arrival Airport Code,Arr Airport Name,Departure Date & Time,Arrival Date & Time,Duration (hrs),Stopovers,Aircraft Type,Class,Booking Source,Seasonality,Days Before Departure,City Arr,Country Arr,City Dep,Country Dep,Base Fare (EUR),Tax & Surcharge (EUR),Total Fare (EUR)
FLY414ba8,Kuwait Airways,JSR,Jessore Airport,IST,Istanbul Airport,2025-10-29 04:23:00,2025-10-29 11:22:00,6.983372096755044,1 Stop,Boeing 777,First Class,Travel Agency,Regular,21,Istanbul,Turkey,Jessore,Bangladesh,309.27,80.39,389.67
FLY018072,US-Bangla Airlines,SPD,Saidpur Airport,IST,Istanbul Airport,2025-10-25 19:41:00,2025-10-26 02:05:35,6.4097813618825725,1 Stop,Boeing 777,Economy,Direct Booking,Regular,79,Istanbul,Turkey,Saidpur,Bangladesh,349.04,86.36,435.4
FLY9f08aa,Kuwait Airways,BZL,Barisal Airport,JFK,"John F. Kennedy International Airport, New York",2025-10-14 20:39:00,2025-10-15 09:39:44,13.012379479152395,1 Stop,Airbus A350,Business,Travel Agency,Regular,32,New York,United States,Barisal,Bangladesh,189.64,79.45,269.09
FLY1ebfd2,Qatar Airways,SPD,Saidpur Airport,IST,Istanbul Airport,2025-04-14 02:56:00,2025-04-14 09:25:57,6.499287741180051,1 Stop,Airbus A350,Economy,Online Website,Regular,66,Istanbul,Turkey,Saidpur,Bangladesh,332.52,83.88,416.4
FLY82950e,AirAsia,RJH,"Shah Makhdum Airport, Rajshahi",LHR,London Heathrow Airport,2025-12-09 19:50:00,2025-12-10 03:50:02,8.000626753164712,1 Stop,Airbus A350,First Class,Online Website,Winter Holidays,14,London,United Kingdom,Rajshahi,Bangladesh,338.74,101.81,440.55
FLYda6fcf,FlyDubai,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-04-22 04:27:00,2025-04-22 18:46:56,14.332441653280137,1 Stop,Airbus A350,First Class,Travel Agency,Regular,18,New York,United States,Cox's Bazar,Bangladesh,1672.16,301.82,1973.98
FLY576cd4,Lufthansa,BZL,Barisal Airport,IST,Istanbul Airport,2026-02-24 15:52:00,2026-02-24 23:08:05,7.268213749687874,1 Stop,Airbus A350,Economy,Travel Agency,Winter Holidays,64,Istanbul,Turkey,Barisal,Bangladesh,451.47,101.72,553.19
FLY9fcb08,British Airways,ZYL,"Osmani International Airport, Sylhet",LHR,London Heathrow Airport,2026-01-31 12:00:00,2026-01-31 20:42:49,8.713745698293204,1 Stop,Airbus A350,Economy,Travel Agency,Winter Holidays,78,London,United Kingdom,Sylhet Osmani,Bangladesh,200.62,81.09,281.72
FLY03dde1,US-Bangla Airlines,CXB,Cox's Bazar Airport,DXB,Dubai International Airport,2025-07-09 17:48:00,2025-07-09 22:10:42,4.378544053945214,Direct,Boeing 737,First Class,Online Website,Regular,28,Dubai,United Arab Emirates,Cox's Bazar,Bangladesh,1561.64,268.25,1829.89
FLY3e0126,US-Bangla Airlines,CGP,"Shah Amanat International Airport, Chittagong",JFK,"John F. Kennedy International Airport, New York",2026-01-10 18:40:00,2026-01-11 08:05:02,13.417265331995704,2 Stops,Airbus A350,First Class,Travel Agency,Winter Holidays,30,New York,United States,Chittagong,Bangladesh,2165.96,375.89,2541.85
FLYf94432,Turkish Airlines,RJH,"Shah Makhdum Airport, Rajshahi",IST,Istanbul Airport,2025-04-28 22:37:00,2025-04-29 04:54:00,6.283572668628762,1 Stop,Airbus A350,Business,Online Website,Regular,10,Istanbul,Turkey,Rajshahi,Bangladesh,307.71,80.16,387.86
FLY4b9c06,SriLankan Airlines,DAC,"Hazrat Shahjalal International Airport, Dhaka",DXB,Dubai International Airport,2025-05-13 00:27:00,2025-05-13 04:20:26,3.890664414334468,Direct,Boeing 787,Business,Direct Booking,Regular,2,Dubai,United Arab Emirates,Dhaka,Bangladesh,469.63,104.44,688.89
FLY86d111,Air India,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-12-26 07:55:00,2025-12-26 17:29:22,9.572849805978038,2 Stops,Airbus A350,Business,Travel Agency,Winter Holidays,64,London,United Kingdom,Chittagong,Bangladesh,982.26,198.34,1180.6
FLY8658ec,FlyDubai,SPD,Saidpur Airport,IST,Istanbul Airport,2026-02-03 06:26:00,2026-02-03 12:09:21,5.722566481969533,1 Stop,Airbus A350,First Class,Online Website,Winter Holidays,90,Istanbul,Turkey,Saidpur,Bangladesh,1559.23,267.88,1827.11
FLY5b9dd5,Etihad Airways,RJH,"Shah Makhdum Airport, Rajshahi",DXB,Dubai International Airport,2025-08-03 04:44:00,2025-08-03 08:12:58,3.483006003953145,Direct,Boeing 787,Business,Online Website,Regular,53,Dubai,United Arab Emirates,Rajshahi,Bangladesh,748.88,146.33,895.21
FLY0f4430,Air India,JSR,Jessore Airport,LHR,London Heathrow Airport,2025-11-26 21:55:00,2025-11-27 07:24:36,9.493380477954254,2 Stops,Airbus A350,Business,Direct Booking,Regular,36,London,United Kingdom,Jessore,Bangladesh,483.46,123.52,606.97
FLY2f2e60,Biman Bangladesh Airlines,BZL,Barisal Airport,DXB,Dubai International Airport,2025-02-24 01:57:00,2025-02-24 05:55:10,3.969686221878072,Direct,Boeing 737,First Class,Online Website,Regular,49,Dubai,United Arab Emirates,Barisal,Bangladesh,1201.79,214.27,1416.06
FLY3c1b6e,FlyDubai,JSR,Jessore Airport,LHR,London Heathrow Airport,2025-07-28 07:14:00,2025-07-28 15:17:10,8.052781352153675,1 Stop,Airbus A350,Economy,Direct Booking,Regular,69,London,United Kingdom,Jessore,Bangladesh,59.53,59.93,119.46
FLY8cd990,Etihad Airways,SPD,Saidpur Airport,DXB,Dubai International Airport,2025-04-25 03:16:00,2025-04-25 07:18:34,4.042869431088946,Direct,Boeing 737,Economy,Direct Booking,Regular,22,Dubai,United Arab Emirates,Saidpur,Bangladesh,434.04,99.11,533.15
FLY6abbb0,Gulf Air,CXB,Cox's Bazar Airport,IST,Istanbul Airport,2025-09-27 13:53:00,2025-09-27 20:51:31,6.975338710757974,1 Stop,Boeing 777,Economy,Travel Agency,Regular,88,Istanbul,Turkey,Cox's Bazar,Bangladesh,182.32,61.35,243.67
FLYba4c00,British Airways,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-08-08 15:45:00,2025-08-08 20:03:25,4.307031779512102,Direct,Boeing 787,Business,Travel Agency,Regular,30,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,861.5,163.23,1024.73
FLY879d93,Air India,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2025-09-24 07:36:00,2025-09-24 14:40:28,7.07469192224335,2 Stops,Airbus A350,Business,Online Website,Regular,56,Istanbul,Turkey,Dhaka,Bangladesh,709.14,140.37,849.51
FLYcb4632,Singapore Airlines,DAC,"Hazrat Shahjalal International Airport, Dhaka",DXB,Dubai International Airport,2025-01-08 06:23:00,2025-01-08 10:00:08,3.619052951633923,Direct,Boeing 787,First Class,Online Website,Regular,7,Dubai,United Arab Emirates,Dhaka,Bangladesh,2104.5,349.68,2454.18
FLY3cbff3,Emirates,SPD,Saidpur Airport,JFK,"John F. Kennedy International Airport, New York",2025-03-22 04:47:00,2025-03-22 19:15:33,14.475882595137092,1 Stop,Airbus A350,First Class,Online Website,Regular,1,New York,United States,Saidpur,Bangladesh,889.55,184.43,1288.78
FLY878e94,Qatar Airways,CGP,"Shah Amanat International Airport, Chittagong",DXB,Dubai International Airport,2025-09-20 19:38:00,2025-09-20 23:33:21,3.922776891772618,Direct,Boeing 787,Economy,Online Website,Regular,36,Dubai,United Arab Emirates,Chittagong,Bangladesh,218.64,66.8,285.43
FLY911069,IndiGo,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-03-25 12:25:00,2025-03-25 16:25:32,4.009017971888283,Direct,Boeing 787,Business,Direct Booking,Regular,29,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,707.53,140.13,847.66
FLY09bd15,Gulf Air,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2025-06-15 08:59:00,2025-06-15 18:28:43,9.495470074776508,1 Stop,Airbus A350,First Class,Travel Agency,Regular,31,London,United Kingdom,Cox's Bazar,Bangladesh,754.18,164.13,918.31
FLY4af3d5,AirAsia,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-09-06 07:02:00,2025-09-06 21:06:15,14.071021998100258,1 Stop,Boeing 777,Business,Travel Agency,Regular,17,New York,United States,Cox's Bazar,Bangladesh,444.42,117.66,562.08
FLYd13edb,AirAsia,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2026-01-29 00:22:00,2026-01-29 10:13:39,9.860916066789516,1 Stop,Airbus A350,Business,Direct Booking,Winter Holidays,63,London,United Kingdom,Cox's Bazar,Bangladesh,609.84,142.48,752.31
FLYf8fb3e,Cathay Pacific,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-09-01 12:26:00,2025-09-02 02:08:02,13.700695103445744,1 Stop,Airbus A350,First Class,Travel Agency,Regular,82,New York,United States,Cox's Bazar,Bangladesh,1404.23,261.63,1665.87
FLY6b625f,Etihad Airways,DAC,"Hazrat Shahjalal International Airport, Dhaka",LHR,London Heathrow Airport,2025-12-11 04:24:00,2025-12-11 12:46:10,8.36951349391602,2 Stops,Airbus A350,First Class,Direct Booking,Winter Holidays,58,London,United Kingdom,Dhaka,Bangladesh,1415.79,263.37,1679.16
FLY22dc76,IndiGo,CXB,Cox's Bazar Airport,DXB,Dubai International Airport,2025-10-25 06:38:00,2025-10-25 10:55:02,4.284020632140212,Direct,Boeing 737,Business,Online Website,Regular,82,Dubai,United Arab Emirates,Cox's Bazar,Bangladesh,1019.99,187.0,1206.98
FLY33b507,Turkish Airlines,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2025-08-18 20:24:00,2025-08-19 03:31:37,7.126998377707612,1 Stop,Airbus A350,Economy,Travel Agency,Regular,31,Istanbul,Turkey,Dhaka,Bangladesh,302.32,79.35,381.67
FLYb5eefd,US-Bangla Airlines,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2025-05-26 22:35:00,2025-05-27 11:48:10,13.219649428800624,1 Stop,Boeing 777,Economy,Travel Agency,Regular,24,New York,United States,Jessore,Bangladesh,74.63,62.19,136.82
FLY5c4e2b,British Airways,SPD,Saidpur Airport,LHR,London Heathrow Airport,2025-12-18 16:33:00,2025-12-19 01:53:23,9.339780770943127,1 Stop,Airbus A350,Business,Online Website,Winter Holidays,32,London,United Kingdom,Saidpur,Bangladesh,1210.3,232.54,1442.84
FLYf4bed9,Cathay Pacific,BZL,Barisal Airport,IST,Istanbul Airport,2025-06-04 08:31:00,2025-06-04 14:48:58,6.299587871677507,1 Stop,Airbus A350,Economy,Online Website,Hajj,7,Istanbul,Turkey,Barisal,Bangladesh,351.76,86.76,438.53
FLY980c29,US-Bangla Airlines,BZL,Barisal Airport,LHR,London Heathrow Airport,2025-07-15 23:57:00,2025-07-16 08:41:43,8.745380989849952,2 Stops,Airbus A350,First Class,Online Website,Regular,43,London,United Kingdom,Barisal,Bangladesh,702.64,156.4,859.04
FLY48360e,FlyDubai,DAC,"Hazrat Shahjalal International Airport, Dhaka",DXB,Dubai International Airport,2025-06-10 03:36:00,2025-06-10 07:25:41,3.828279510126461,1 Stop,Boeing 737,Business,Direct Booking,Regular,85,Dubai,United Arab Emirates,Dhaka,Bangladesh,454.33,102.15,556.48
FLY496753,Air Astra,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-09-05 00:44:00,2025-09-05 09:08:22,8.40629030418925,2 Stops,Airbus A350,Economy,Online Website,Regular,69,London,United Kingdom,Chittagong,Bangladesh,125.86,69.88,195.74
FLYcf3d53,FlyDubai,BZL,Barisal Airport,LHR,London Heathrow Airport,2025-09-01 01:11:00,2025-09-01 10:57:30,9.775083384252644,1 Stop,Boeing 777,Business,Direct Booking,Regular,11,London,United Kingdom,Barisal,Bangladesh,202.9,81.43,284.33
FLY0aaee9,Air Arabia,JSR,Jessore Airport,DXB,Dubai International Airport,2025-07-03 05:28:00,2025-07-03 09:18:31,3.841967936324559,1 Stop,Boeing 737,First Class,Travel Agency,Regular,51,Dubai,United Arab Emirates,Jessore,Bangladesh,2047.39,341.11,2388.5
FLY9b0dad,US-Bangla Airlines,ZYL,"Osmani International Airport, Sylhet",JFK,"John F. Kennedy International Airport, New York",2026-01-07 10:09:00,2026-01-07 22:52:22,12.722900288390097,1 Stop,Airbus A350,Business,Direct Booking,Winter Holidays,63,New York,United States,Sylhet Osmani,Bangladesh,1089.68,214.45,1304.14
FLY027ffb,Lufthansa,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-05-13 10:25:00,2025-05-13 20:02:34,9.626338946208714,1 Stop,Boeing 777,Economy,Online Website,Regular,82,London,United Kingdom,Chittagong,Bangladesh,131.88,70.78,202.66
FLYcbdf83,Gulf Air,BZL,Barisal Airport,LHR,London Heathrow Airport,2025-11-21 17:32:00,2025-11-22 03:16:34,9.742936644869916,1 Stop,Airbus A350,First Class,Travel Agency,Regular,28,London,United Kingdom,Barisal,Bangladesh,1985.98,348.9,2334.88
FLYd8df00,Gulf Air,SPD,Saidpur Airport,JFK,"John F. Kennedy International Airport, New York",2025-11-28 21:54:00,2025-11-29 11:57:26,14.057447842805535,1 Stop,Boeing 777,Business,Direct Booking,Regular,53,New York,United States,Saidpur,Bangladesh,547.14,133.07,680.21
FLY3a19ed,Cathay Pacific,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-09-06 14:26:00,2025-09-06 23:11:36,8.760164707140717,1 Stop,Boeing 777,Business,Online Website,Regular,25,London,United Kingdom,Chittagong,Bangladesh,262.36,90.35,352.71
FLY759772,SriLankan Airlines,DAC,"Hazrat Shahjalal International Airport, Dhaka",DXB,Dubai International Airport,2025-06-12 08:42:00,2025-06-12 12:36:18,3.905118464870916,Direct,Boeing 737,Business,Travel Agency,Regular,79,Dubai,United Arab Emirates,Dhaka,Bangladesh,265.97,73.9,339.86
FLY8f8d96,US-Bangla Airlines,DAC,"Hazrat Shahjalal International Airport, Dhaka",DXB,Dubai International Airport,2025-09-01 08:53:00,2025-09-01 12:37:39,3.744270593406045,1 Stop,Boeing 787,Economy,Travel Agency,Regular,46,Dubai,United Arab Emirates,Dhaka,Bangladesh,436.28,99.44,535.72
FLYfd4ebf,Singapore Airlines,BZL,Barisal Airport,IST,Istanbul Airport,2025-07-08 04:01:00,2025-07-08 11:13:22,7.206111800363298,1 Stop,Airbus A350,Economy,Travel Agency,Regular,74,Istanbul,Turkey,Barisal,Bangladesh,324.62,82.69,407.31
FLYc923c8,Kuwait Airways,RJH,"Shah Makhdum Airport, Rajshahi",DXB,Dubai International Airport,2025-10-01 21:08:00,2025-10-02 00:48:36,3.6768285330038633,1 Stop,Boeing 737,Business,Direct Booking,Regular,31,Dubai,United Arab Emirates,Rajshahi,Bangladesh,573.65,120.05,693.7
FLY6a3f65,Turkish Airlines,BZL,Barisal Airport,JFK,"John F. Kennedy International Airport, New York",2025-04-29 18:53:00,2025-04-30 09:04:49,14.197110578915488,1 Stop,Airbus A350,First Class,Direct Booking,Regular,67,New York,United States,Barisal,Bangladesh,1870.46,331.57,2202.03
FLY4b02f4,Thai Airways,CGP,"Shah Amanat International Airport, Chittagong",JFK,"John F. Kennedy International Airport, New York",2025-10-15 08:37:00,2025-10-15 21:33:33,12.942533913263604,1 Stop,Airbus A350,First Class,Online Website,Regular,23,New York,United States,Chittagong,Bangladesh,1952.92,343.94,2296.86
FLY7beccd,Malaysian Airlines,ZYL,"Osmani International Airport, Sylhet",IST,Istanbul Airport,2025-05-06 04:06:00,2025-05-06 10:40:55,6.582166921629366,1 Stop,Boeing 777,First Class,Online Website,Regular,84,Istanbul,Turkey,Sylhet Osmani,Bangladesh,1498.41,258.76,1757.17
FLY8ee838,IndiGo,SPD,Saidpur Airport,LHR,London Heathrow Airport,2025-12-06 22:18:00,2025-12-07 06:16:51,7.981084226532965,1 Stop,Airbus A350,Economy,Online Website,Winter Holidays,50,London,United Kingdom,Saidpur,Bangladesh,223.8,84.57,308.37
FLY3b0d5d,Emirates,CXB,Cox's Bazar Airport,DXB,Dubai International Airport,2026-03-12 06:43:00,2026-03-12 10:49:27,4.107560899602352,Direct,Boeing 737,Business,Direct Booking,Regular,76,Dubai,United Arab Emirates,Cox's Bazar,Bangladesh,549.96,116.49,666.46
FLY587fe8,Thai Airways,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2025-05-22 12:49:00,2025-05-22 19:58:07,7.151946696949596,1 Stop,Boeing 777,Business,Online Website,Regular,69,Istanbul,Turkey,Dhaka,Bangladesh,726.22,142.93,869.15
FLY0040ba,Emirates,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-05-10 18:17:00,2025-05-10 22:35:14,4.3040710874899375,1 Stop,Boeing 787,Business,Travel Agency,Regular,27,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,315.67,81.35,397.02
FLY8e5816,Saudia,SPD,Saidpur Airport,LHR,London Heathrow Airport,2025-03-15 19:52:00,2025-03-16 05:15:31,9.392040282829257,1 Stop,Airbus A350,Economy,Direct Booking,Regular,13,London,United Kingdom,Saidpur,Bangladesh,531.9,130.78,662.68
FLY341911,Cathay Pacific,JSR,Jessore Airport,LHR,London Heathrow Airport,2025-05-14 17:22:00,2025-05-15 02:31:13,9.153871103680792,1 Stop,Boeing 777,Business,Travel Agency,Regular,49,London,United Kingdom,Jessore,Bangladesh,819.94,173.99,993.93
FLY06ecfe,Vistara,RJH,"Shah Makhdum Airport, Rajshahi",IST,Istanbul Airport,2025-07-15 14:13:00,2025-07-15 20:50:00,6.616936730195123,1 Stop,Airbus A350,Economy,Direct Booking,Regular,43,Istanbul,Turkey,Rajshahi,Bangladesh,41.35,40.2,81.55
FLY596103,SriLankan Airlines,CGP,"Shah Amanat International Airport, Chittagong",JFK,"John F. Kennedy International Airport, New York",2025-03-18 22:45:00,2025-03-19 13:30:13,14.753839823798836,1 Stop,Airbus A350,Business,Travel Agency,Regular,18,New York,United States,Chittagong,Bangladesh,1222.36,234.35,1456.71
FLY9e4779,IndiGo,CGP,"Shah Amanat International Airport, Chittagong",JFK,"John F. Kennedy International Airport, New York",2025-10-11 17:20:00,2025-10-12 06:18:12,12.970003276762016,1 Stop,Airbus A350,Business,Travel Agency,Regular,45,New York,United States,Chittagong,Bangladesh,1105.07,216.76,1321.83
FLY89a6b0,Air Astra,CGP,"Shah Amanat International Airport, Chittagong",IST,Istanbul Airport,2025-11-22 22:07:00,2025-11-23 05:19:04,7.201132533288404,2 Stops,Airbus A350,Business,Travel Agency,Regular,45,Istanbul,Turkey,Chittagong,Bangladesh,1122.73,202.41,1325.13
FLYc58c43,Emirates,DAC,"Hazrat Shahjalal International Airport, Dhaka",LHR,London Heathrow Airport,2025-08-04 16:39:00,2025-08-05 01:40:33,9.025880300972377,1 Stop,Boeing 777,First Class,Online Website,Regular,80,London,United Kingdom,Dhaka,Bangladesh,1289.02,244.35,1533.37
FLYb59584,SriLankan Airlines,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2025-09-18 21:49:00,2025-09-19 05:05:09,7.269269638456389,2 Stops,Boeing 777,First Class,Direct Booking,Regular,58,Istanbul,Turkey,Dhaka,Bangladesh,2278.34,375.75,2654.09
FLY64b003,Kuwait Airways,DAC,"Hazrat Shahjalal International Airport, Dhaka",JFK,"John F. Kennedy International Airport, New York",2025-04-26 17:01:00,2025-04-27 08:00:13,14.986989734957731,1 Stop,Boeing 777,Business,Direct Booking,Regular,10,New York,United States,Dhaka,Bangladesh,897.88,185.68,1083.56
FLY3e2bfa,Qatar Airways,ZYL,"Osmani International Airport, Sylhet",IST,Istanbul Airport,2025-05-11 04:50:00,2025-05-11 12:08:07,7.302025142205071,2 Stops,Boeing 777,Economy,Online Website,Regular,11,Istanbul,Turkey,Sylhet Osmani,Bangladesh,498.21,108.73,606.94
FLY65c240,Saudia,SPD,Saidpur Airport,LHR,London Heathrow Airport,2025-05-29 22:11:00,2025-05-30 06:26:14,8.254156703276214,1 Stop,Boeing 777,Business,Online Website,Regular,82,London,United Kingdom,Saidpur,Bangladesh,247.13,88.07,335.2
FLY493fb1,Air Astra,JSR,Jessore Airport,LHR,London Heathrow Airport,2025-08-23 17:09:00,2025-08-24 01:25:31,8.27532574939959,1 Stop,Airbus A350,Business,Travel Agency,Regular,71,London,United Kingdom,Jessore,Bangladesh,477.85,122.68,600.52
FLYd4ff10,SriLankan Airlines,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-09-17 02:27:00,2025-09-17 12:16:03,9.817553987924352,2 Stops,Airbus A350,Business,Online Website,Regular,88,London,United Kingdom,Chittagong,Bangladesh,391.83,109.77,501.6
FLY8e6cee,Thai Airways,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-10-23 01:00:00,2025-10-23 05:16:33,4.275854336161371,1 Stop,Boeing 737,Business,Direct Booking,Regular,48,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,423.95,97.59,521.54
FLY998e8b,IndiGo,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-09-26 13:47:00,2025-09-26 17:38:47,3.8632874508657578,Direct,Boeing 787,Business,Direct Booking,Regular,28,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,1218.83,216.82,1435.65
FLYb421e7,Kuwait Airways,BZL,Barisal Airport,JFK,"John F. Kennedy International Airport, New York",2025-06-18 20:49:00,2025-06-19 10:35:54,13.781762178216992,1 Stop,Airbus A350,Economy,Direct Booking,Regular,38,New York,United States,Barisal,Bangladesh,437.32,116.6,553.92
FLY785428,Etihad Airways,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-06-02 19:07:00,2025-06-03 05:04:22,9.956270903450116,1 Stop,Airbus A350,Business,Online Website,Regular,4,London,United Kingdom,Chittagong,Bangladesh,1201.1,231.16,1718.72
FLYf0a702,Malaysian Airlines,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-09-08 03:03:00,2025-09-08 11:57:27,8.90776260468603,1 Stop,Boeing 777,Economy,Travel Agency,Regular,78,London,United Kingdom,Chittagong,Bangladesh,96.75,65.51,162.26
FLYadfb5a,Qatar Airways,SPD,Saidpur Airport,IST,Istanbul Airport,2025-05-28 12:43:00,2025-05-28 18:59:07,6.268772133797227,1 Stop,Boeing 777,Economy,Travel Agency,Regular,31,Istanbul,Turkey,Saidpur,Bangladesh,92.62,47.89,140.51
